Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
pack-x-3-remeras-basicas-escote-en-v;;;Talle;M;;;;;59,700.00;;0.20;3.00;20.00;20.00;168;SIMO10997;;;;;;;;;;;;;
pack-x-3-remeras-basicas-escote-en-v;;;Talle;L;;;;;59,700.00;;0.20;3.00;20.00;20.00;42;SIMO10998;;;;;;;;;;;;;
remera-basica-escote-en-v-gris;Remera Basica escote en V Gris;BASICOS;Talle;S;;;;;24,900.00;;0.20;3.00;20.00;20.00;50;SIMO10993;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Remera Basica escote en V Gris</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón flame suave, liviano y respirable. Ideal para usar todo el año.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte clásico con escote en V que estiliza y aporta un toque femenino.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y textura flameada que le da un acabado descontracturado.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un infaltable del guardarropa. Cómoda, versátil y fácil de combinar.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar con agua fría y colores similares</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar secadora para preservar la forma y el color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/04-remera-basica-escote-en-v-gris.png"" alt=""Gu&iacute;a de talles Remera Basica escote en V Gris"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
remera-basica-escote-en-v-gris;;;Talle;M;;;;;24,900.00;;0.20;3.00;20.00;20.00;102;SIMO10994;;;;;;;;;;;;;
remera-basica-escote-en-v-gris;;;Talle;L;;;;;24,900.00;;0.20;3.00;20.00;20.00;98;SIMO10995;;;;;;;;;;;;;
remera-basica-escote-en-v-blanco;Remera Basica escote en V Blanco;BASICOS;Talle;S;;;;;24,900.00;;0.20;3.00;20.00;20.00;44;SIMO10987;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Remera Basica escote en V Blanco</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón flame suave, liviano y respirable. Ideal para usar todo el año.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte clásico con escote en V que estiliza y aporta un toque femenino.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y textura flameada que le da un acabado descontracturado.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un infaltable del guardarropa. Cómoda, versátil y fácil de combinar.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar con agua fría y colores similares</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar secadora para preservar la forma y el color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/05-remera-basica-escote-en-v-blanco.png"" alt=""Gu&iacute;a de talles Remera Basica escote en V Blanco"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
remera-basica-escote-en-v-blanco;;;Talle;M;;;;;24,900.00;;0.20;3.00;20.00;20.00;100;SIMO10988;;;;;;;;;;;;;
remera-basica-escote-en-v-blanco;;;Talle;L;;;;;24,900.00;;0.20;3.00;20.00;20.00;104;SIMO10989;;;;;;;;;;;;;
remera-basica-escote-en-v-negro;Remera Basica escote en V Negro;BASICOS;Talle;S;;;;;24,900.00;;0.20;3.00;20.00;20.00;108;SIMO10984;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Remera Basica escote en V Negro</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón flame suave, liviano y respirable. Ideal para usar todo el año.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Corte clásico con escote en V que estiliza y aporta un toque femenino.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y textura flameada que le da un acabado descontracturado.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Un infaltable del guardarropa. Cómoda, versátil y fácil de combinar.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar con agua fría y colores similares</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar secadora para preservar la forma y el color</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/06-remera-basica-escote-en-v-negro.png"" alt=""Gu&iacute;a de talles Remera Basica escote en V Negro"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
remera-basica-escote-en-v-negro;;;Talle;M;;;;;24,900.00;;0.20;3.00;20.00;20.00;204;SIMO10985;;;;;;;;;;;;;
remera-basica-escote-en-v-negro;;;Talle;L;;;;;24,900.00;;0.20;3.00;20.00;20.00;226;SIMO10986;;;;;;;;;;;;;
musculosa-abril-negro2;Musculosa Abril Negro;BASICOS;Talle;S;;;;;23,500.00;;0.20;3.00;20.00;20.00;72;SIMO10900;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Musculosa Abril Negro</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón con lycra de textura suave y flexible, que se adapta al cuerpo brindando comodidad y libertad de movimiento.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Silueta ajustada con escote cuadrado, una opción moderna y sentadora que realza el cuello y los hombros.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y costuras reforzadas para mayor durabilidad.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Una básica renovada con un toque contemporáneo que suma personalidad sin perder versatilidad.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro ni secadora</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar a la sombra para conservar la forma y el color por más tiempo</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/07-musculosa-abril-negro.png"" alt=""Gu&iacute;a de talles Musculosa Abril Negro"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
musculosa-abril-negro2;;;Talle;M;;;;;23,500.00;;0.20;3.00;20.00;20.00;17;SIMO10901;;;;;;;;;;;;;
musculosa-abril-negro2;;;Talle;L;;;;;23,500.00;;0.20;3.00;20.00;20.00;36;SIMO10902;;;;;;;;;;;;;
musculosa-abril-negro2;;;Talle;XL;;;;;23,500.00;;0.20;3.00;20.00;20.00;32;SIMO10903;;;;;;;;;;;;;
musculosa-abril-blanco2;Musculosa Abril Blanco;BASICOS;Talle;S;;;;;23,500.00;;0.20;3.00;20.00;20.00;36;SIMO10895;;SI;NO;"<div style=""background: #e9eae5; padding: 36px 32px 30px; text-align: center; position: relative; overflow: hidden;""><div style=""position: absolute; top: 0; left: 0; right: 0; height: 3px; background: linear-gradient(90deg,#90263A,#D5C792,#A2897B);"">&nbsp;</div><span style=""display: inline-block; border: 1px solid #A2897B; color: #a2897b; font-size: 9px; font-weight: bold; letter-spacing: 2.5px; text-transform: uppercase; padding: 4px 14px; margin-bottom: 18px;"">B&aacute;sicos</span><h1 style=""color: #3a2a2a; font-size: 26px; font-weight: 600; line-height: 1.2; margin-bottom: 10px;"">Musculosa Abril Blanco</h1><p style=""color: #a2897b; font-size: 13px; font-weight: 300; letter-spacing: 0.5px; font-style: italic;""></p></div>

<div style=""background: #ffffff; padding: 24px 28px; margin-top: 2px;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 18px;"">Detalles de la prenda</p><table style=""width: 100%; border-collapse: collapse;""><tbody>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Material</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Algodón con lycra de textura suave y flexible, que se adapta al cuerpo brindando comodidad y libertad de movimiento.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Dise&ntilde;o</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Silueta ajustada con escote cuadrado, una opción moderna y sentadora que realza el cuello y los hombros.</td></tr>
<tr style=""border-bottom: 1px solid #f0efec;""><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Detalles</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Terminaciones prolijas y costuras reforzadas para mayor durabilidad.</td></tr>
<tr><td style=""padding: 12px 0; width: 100px; vertical-align: top;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 1.5px; text-transform: uppercase; color: #a2897b;"">Estilo</span></td><td style=""padding: 12px 0; font-size: 13px; color: #444; line-height: 1.6;"">Una básica renovada con un toque contemporáneo que suma personalidad sin perder versatilidad.</td></tr>
</tbody></table></div>
<div style=""background: #e9eae5; padding: 20px 28px; margin-top: 2px; display: flex; align-items: center; gap: 16px; flex-wrap: wrap;""><span style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; flex-shrink: 0;"">Cuidados</span><div style=""display: flex; gap: 8px; flex-wrap: wrap;""><span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; No usar cloro ni secadora</span>
<span style=""background: #fff; color: #555; font-size: 11px; padding: 5px 13px; letter-spacing: 0.3px;"">&#10022; Secar a la sombra para conservar la forma y el color por más tiempo</span></div></div>
<div style=""background: #f7f4f1; padding: 22px 28px 18px; margin-top: 2px; border-top: 1px solid #e0dbd5;""><p style=""font-size: 9px; font-weight: bold; letter-spacing: 2px; text-transform: uppercase; color: #90263a; margin-bottom: 14px;"">Gu&iacute;a de talles</p><img style=""display: block; width: 100%; height: auto;"" src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/08-musculosa-abril-blanco.png"" alt=""Gu&iacute;a de talles Musculosa Abril Blanco"" /></div>
<div style=""background: #ffffff; padding: 20px 28px 24px; margin-top: 2px; border-bottom: 3px solid #90263A;""><div style=""background: #90263A; padding: 14px 20px; margin-bottom: 16px; display: flex; align-items: center; gap: 14px;""><div style=""width: 36px; height: 36px; border-radius: 50%; background: #ffffff; display: flex; align-items: center; justify-content: center; flex-shrink: 0;""><span style=""font-size: 14px; font-weight: bold; color: #90263a;"">A</span></div><div><p style=""font-size: 9px; letter-spacing: 2px; text-transform: uppercase; color: #d5c792; margin-bottom: 3px;"">Referencia de talle</p><p style=""font-size: 14px; color: #ffffff; font-weight: bold; letter-spacing: 0.3px;"">Ale usa talle L en este modelo</p></div></div><p style=""font-size: 11px; color: #aaa; text-align: center; margin-bottom: 10px;"">La modelo de la foto usa talle S</p><p style=""font-size: 10px; color: #000; text-align: center; font-style: italic; margin: 0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p></div>";;;;;SI;;;;
musculosa-abril-blanco2;;;Talle;M;;;;;23,500.00;;0.20;3.00;20.00;20.00;6;SIMO10896;;;;;;;;;;;;;
musculosa-abril-blanco2;;;Talle;L;;;;;23,500.00;;0.20;3.00;20.00;20.00;0;SIMO10897;;;;;;;;;;;;;
musculosa-abril-blanco2;;;Talle;XL;;;;;23,500.00;;0.20;3.00;20.00;20.00;19;SIMO10898;;;;;;;;;;;;;
